1	2	3	4	5	6	7	8	9	10
STEAP4	10.1139	6.756519	8.695942	7.903468	9.412765	7.157161	7.81234	7.907651	7.108233	7.555754
STIM2	7.464911	8.635745	8.038266	8.259276	7.80921	7.537049	7.832576	7.625533	7.679682	7.727028
STIP1	9.052176	9.841241	9.297532	10.034231	8.696568	10.843899	9.439258	9.469721	9.937221	8.879871
STK10	7.663142	7.359355	7.825301	8.01677	8.183395	8.274751	8.003119	7.770938	7.91291	7.637161
STK11	7.652103	7.682432	7.527255	7.331369	7.605855	7.682732	7.621776	7.662739	7.878817	7.433386
STK16	7.643778	7.926806	7.813591	7.763326	7.782614	7.500363	7.958151	7.734606	7.954471	7.964296
STK17A	9.544974	8.628265	10.808978	9.346034	8.943547	11.970736	9.236808	9.510262	9.092932	9.735169
STK17B	9.218414	8.690328	9.473252	9.423753	10.32342	9.179574	9.423825	8.898954	8.794459	9.347313
STK19	8.191398	7.941286	8.304992	8.45181	8.052289	8.407731	8.182982	7.933128	8.32514	8.016393
STK24	8.619252	10.593478	8.984986	9.136016	8.841272	9.857307	9.982328	9.584	9.047774	9.238691
STK3	8.675377	9.592745	8.475934	9.31174	8.588444	9.366091	8.44881	9.224497	7.8982	9.13059
STK32A	6.415028	6.50566	6.28826	6.629694	6.388826	6.32018	6.857412	6.406356	6.477496	6.372553
STK33	6.58378	6.825518	7.131006	6.614736	7.096472	6.681602	6.973567	6.507127	7.036855	6.377369
STK35	10.16955	10.567612	9.30653	10.138449	9.212452	10.533025	9.83596	10.491627	9.445025	9.491802
STK36	7.448486	7.541207	7.13993	7.52488	7.321153	7.549046	7.469895	7.121532	7.547385	7.202513
STK38	10.74008	9.731693	9.397361	9.475085	9.952396	10.343275	10.046214	9.782038	8.702638	9.691354
STK4	8.353456	8.069206	8.368502	9.204687	8.510605	9.596328	8.885521	8.966376	9.222471	7.8322
STK40	7.208566	7.696512	7.256811	7.25551	7.379578	7.58784	7.279825	7.81081	7.217712	7.275599
STMN1	8.278213	10.474455	8.347455	9.24014	7.831773	9.375855	9.178784	8.78065	8.596017	8.722996
STMN2	6.202862	6.113975	6.393433	6.025514	6.29702	6.085558	6.480192	6.330277	6.236054	6.231794
STMN3	7.694046	7.796132	8.363534	7.932608	8.286442	10.390792	7.733748	7.725321	7.784486	8.369028
STMN4	6.870703	6.821286	6.818359	6.793385	6.921375	6.71807	6.892481	6.813295	6.984078	6.825156
STOM	9.795822	9.48874	10.699396	10.413492	10.261792	10.543942	10.623214	10.925532	10.229845	9.362708
STOML1	7.746662	7.523875	8.254055	7.728286	7.67505	8.072787	7.932767	7.466188	7.814185	7.593114
STON1	7.766838	8.98984	8.336007	7.417103	8.443285	7.182987	7.836094	7.828558	7.826888	8.351012
STON2	8.451598	9.787911	10.35696	7.084804	8.234255	9.698691	9.320668	9.646602	7.926119	10.02118
STOX1	6.27491	7.14916	6.369724	6.52714	7.176929	6.063992	6.845317	6.387339	6.649627	6.404342
STOX2	7.324367	8.651722	8.127272	7.704223	7.571384	7.36247	8.984527	8.762504	8.171201	8.233622
STPG1	7.21283	7.38077	7.168519	6.976163	7.135154	7.194704	7.099545	7.35634	6.830743	7.348627
STRA6	7.883194	6.950514	7.139241	7.013822	7.58614	6.932156	7.280165	6.877392	7.7044	7.050047
STRADA	8.619936	9.245954	8.70234	9.086072	8.836228	9.17557	8.998094	8.62537	9.645055	8.741402
STRAP	11.135403	11.788487	10.680107	11.513706	10.542208	12.408124	10.902461	11.382536	11.536161	11.129437
STRBP	8.028375	9.075869	7.908243	8.28123	8.146101	7.974582	8.633254	9.180098	7.509925	9.222296
STRC	6.862804	7.13234	6.845091	6.895016	7.089858	6.887758	6.917094	6.953476	7.255104	6.740538
STRN	8.525665	9.153895	7.943253	8.867611	7.874726	9.162523	9.040513	9.219433	8.873112	8.82652
STRN3	9.285637	9.569153	8.29262	9.88552	8.648976	9.611378	9.974507	9.868659	8.609039	9.463564
STS	8.55875	6.988912	6.911751	7.453375	7.203734	7.063593	7.64992	6.885827	6.619468	6.893288
STT3B	10.1842	11.164853	9.758655	11.301395	9.742523	10.352838	11.038392	10.758446	10.455761	10.2074
STUB1	10.98163	10.489325	11.4611	11.220868	10.60647	12.482715	10.963594	10.676131	10.851803	11.11121
STX11	6.337875	6.545848	6.717303	7.154475	7.197866	6.722536	7.288495	7.624962	6.611106	6.609437
STX12	8.942843	9.047939	9.643173	9.635767	8.760276	9.715562	9.393863	9.639727	8.682829	8.730814
STX16	9.283337	9.417136	9.177885	9.634387	8.877483	9.929178	9.513824	9.999037	9.418048	9.020237
STX17	7.474129	8.419105	7.275922	7.935829	7.844804	7.931471	7.799687	7.939013	7.518486	7.473012
STX2	7.705008	7.635819	7.975995	8.434988	8.023314	8.118624	7.547267	7.507406	8.490791	7.96254
STX3	8.666465	8.528003	9.469518	8.803384	7.593478	9.886332	8.741531	9.063703	9.165257	8.485747
STX4	8.684327	8.100491	9.115807	9.17408	8.60651	9.517724	9.015289	8.982984	9.167556	8.650974
STX6	9.367012	8.970369	9.565732	9.158377	8.252377	10.163401	9.245281	9.808232	8.788731	9.546118
STX7	7.855828	8.208	7.715248	8.802667	7.696147	8.569192	8.504846	8.151991	8.197804	7.938605
STX8	8.276813	9.010769	8.668441	8.674608	8.052566	8.500208	8.277577	8.501855	8.514846	7.930207
STXBP2	7.572777	7.428345	7.517939	7.343238	7.706328	7.484583	7.576357	7.542089	7.949223	7.444935
STXBP3	9.369338	9.408958	7.94517	9.623886	9.617491	9.634663	9.620697	9.826573	8.833851	8.717918
STXBP4	6.512745	6.807504	6.727973	6.730319	6.814016	6.383058	6.928026	6.715195	6.835615	6.853432
STXBP5-AS1	6.12013	6.054255	6.009658	6.039659	6.441477	6.081247	6.066889	6.090281	6.1811	5.916099
STXBP5L	6.283394	6.439757	6.431924	6.311404	6.226214	6.471579	6.269747	6.266315	6.30989	6.317546
STXBP6	6.637243	7.697422	6.967947	6.649955	7.610833	6.409512	7.801267	6.43946	7.165707	8.021742
STYK1	7.375296	8.245565	6.972954	7.276615	6.542702	7.92668	7.870242	6.725896	6.685588	7.31822
STYX	8.012291	8.097863	7.868969	8.868553	7.369739	8.733095	8.828333	8.454151	7.712441	8.325022
STYXL1	8.440754	8.305611	8.750674	8.449967	7.637804	9.564119	8.388617	8.040106	8.990284	7.886375
SUB1	11.991568	12.288294	12.296566	12.231612	12.661305	12.395811	11.97692	11.598831	11.986716	11.858902
SUCLG1	9.939123	10.488702	10.04219	10.473064	9.925936	10.67228	10.465975	11.075163	10.749948	10.95371
SUCLG2	9.222574	8.669265	8.521249	9.279311	9.142809	8.83917	8.123989	8.690017	8.495915	8.479889
SUDS3	7.958505	9.756815	7.222058	8.970911	7.391636	9.319248	8.573534	8.366076	8.476841	8.357771
SUFU	7.299071	7.127417	7.368065	7.242677	7.586138	7.346761	7.31368	7.142885	7.230587	7.488637
SUGP1	7.931182	8.198548	7.708485	8.105385	8.111186	8.057667	7.91781	8.095521	8.133199	8.147065
SUGP2	7.780932	8.777485	7.61533	8.349301	8.187018	8.461161	8.180989	8.699553	8.60507	8.385202
SUGT1	9.626898	10.82814	9.32211	10.54459	9.94037	10.667497	10.033434	9.96031	9.926448	9.875975
SUGT1P3	6.685544	6.572534	6.668379	6.425207	6.478679	6.591209	6.625605	6.64291	6.547135	6.62741
SULF1	10.309749	11.425677	9.42991	10.641112	10.062744	9.126733	10.624661	10.985454	10.83675	11.412537
SULF2	10.22202	7.964321	10.69726	9.433089	8.986204	10.588147	9.973071	9.19343	10.378601	10.14931
SULT1A1	9.287184	8.445923	8.240988	8.896061	8.661572	8.640671	8.236936	8.59973	8.928491	8.617506
SULT1A2	8.799488	8.088087	8.202501	8.258509	8.078788	8.148769	7.731954	8.033978	8.281137	8.104035
SULT1C2	6.74347	6.371104	6.548676	7.130392	6.572155	6.205295	7.377382	6.909979	6.529798	6.398143
SULT1E1	5.94325	6.186654	6.099206	6.17868	6.396848	5.927072	5.903619	6.556667	5.824545	6.432548
SULT2A1	6.117754	6.243484	6.256878	6.100668	5.872913	6.004699	6.104015	6.266352	6.206548	6.129289
SULT4A1	6.673091	6.436719	6.799805	7.043422	6.57281	6.83938	6.568127	6.767564	6.465838	6.615393
SUMO1	10.728209	11.152679	10.337607	11.315498	10.124033	11.080341	10.871444	10.735154	10.088258	10.823057
SUMO3	10.416946	11.512544	10.284941	10.641265	9.9739	10.850361	10.85762	11.280386	10.039226	11.020594
SUN1	10.464072	10.932867	9.011443	9.916518	9.620325	11.238462	10.383964	10.113963	10.52563	10.482314
SUN5	7.599492	7.588446	7.657522	7.59512	7.967544	7.487563	7.584843	7.53932	7.75358	7.649078
SUOX	7.720915	7.468472	7.646817	7.741722	7.419869	7.010065	7.496497	6.745824	7.397688	7.127902
SUPT16H	9.299966	9.664122	8.988407	9.821751	8.149572	10.30135	9.611323	9.531966	9.29309	9.103561
SUPT4H1	8.496052	9.38316	9.524138	9.430698	9.364753	9.614723	9.211253	8.944772	9.493719	8.970036
SUPT6H	7.79591	7.727479	7.697877	7.532469	7.325959	7.403712	7.619759	7.731067	7.74641	7.35186
SUPT7L	8.786048	9.313071	8.825287	9.204925	8.353299	9.481598	9.163839	9.143102	9.700972	8.530578
SURF1	9.048217	10.468336	10.006386	9.48237	9.303988	9.487593	9.880713	9.56282	9.21403	9.271232
SURF4	9.702717	10.493969	9.897603	9.728175	9.54324	10.21896	9.879567	10.294493	9.737543	10.04075
SUSD2	7.108405	6.551251	7.044092	8.579965	7.696994	6.587249	6.649402	6.640944	6.962162	6.816925
SUSD3	6.877977	6.820468	6.923427	6.999874	7.202657	6.847275	6.861533	6.796872	7.059668	6.86593
SUSD4	7.088608	8.317814	7.418496	6.8419	7.492722	6.919118	8.911564	8.216	7.228912	7.431992
SUV39H2	7.43783	8.082673	7.545414	8.39495	7.427282	8.472965	8.678249	7.967826	8.200145	8.195222
SUV420H1	9.326511	8.897548	8.504262	9.141333	8.776824	8.369389	9.164181	9.277285	8.881889	9.357134
SUV420H2	6.981156	6.872007	6.975005	6.807038	6.991257	6.899453	6.91787	7.127785	7.384601	6.801513
SUZ12	9.378903	10.791523	9.212332	10.794094	9.768316	9.766396	10.404961	10.216584	10.060226	9.894398
SV2B	6.503962	6.440829	6.71727	6.61364	7.38841	6.598564	7.521913	6.879928	7.016287	6.480175
SV2C	6.5316	6.509624	6.660543	6.648423	6.332273	6.695887	6.514935	6.563755	6.619062	6.412019
SVEP1	7.594409	7.93557	7.576007	7.660046	8.028983	7.278482	8.00843	7.822831	7.777486	7.454888
SVIL	8.901261	8.954715	9.013453	7.87474	9.142334	9.145959	10.623151	9.847319	9.072277	9.695487
SVIP	7.056762	8.442496	7.976218	9.400749	8.367919	8.729948	8.701354	8.193082	7.795303	7.313009
SWAP70	8.408273	8.638867	8.567041	9.748832	8.787465	8.685108	9.673176	9.608055	8.16474	8.750404
SYCE1	5.860101	6.01685	5.957897	6.015466	5.910116	6.162354	6.055668	6.005151	5.967076	5.985217
SYCE1L	7.220756	6.80991	6.821402	7.149108	6.885169	6.66772	6.833153	6.838295	7.076066	6.79838
SYCP1	5.957412	5.938503	6.019264	5.932619	5.996876	6.142312	5.995012	6.674228	6.012631	6.016145
SYCP2	6.652308	9.062261	6.300276	8.630472	6.323339	6.10992	6.188627	6.253578	5.761154	6.221738
SYCP3	6.151158	6.096654	5.977628	6.024708	6.08105	5.829568	6.155331	5.949846	6.022107	5.884337
SYDE1	7.966579	7.703064	7.850937	7.839094	7.885979	7.99851	7.821075	7.865545	8.130544	8.140163
SYF2	9.429086	10.019678	9.167435	9.712523	9.353904	9.821608	9.225514	9.979789	9.625439	8.866464
SYK	7.84832	9.097575	8.153975	8.375619	8.560789	7.986066	8.636314	9.074757	8.354537	8.13397
SYMPK	8.637326	7.713828	8.363417	7.76873	8.318302	8.71317	7.918399	8.330281	8.571915	8.400926
SYN1	7.208295	6.915952	7.318178	7.04848	7.129026	7.037402	6.979435	7.006272	7.304906	7.0322
SYN2	6.748282	6.758035	6.70482	6.659207	6.556491	6.584151	6.969786	6.964157	6.615767	6.696002
SYNCRIP	10.474622	10.211715	10.077115	10.562197	9.884204	11.70422	10.779018	10.950397	10.03547	10.847278
SYNE1	7.44404	7.362564	7.796182	7.929787	8.335359	7.113548	7.678955	7.413698	7.426983	7.590406
SYNE2	9.961748	10.011604	9.542356	10.532136	9.551934	9.550545	10.213741	10.05192	8.652505	9.718799
SYNGAP1	7.118445	6.702444	7.112862	6.931356	6.767839	6.918816	7.118513	6.8298	7.047175	6.915553
SYNGR1	7.404427	8.068778	7.322372	7.796278	7.759163	6.793584	8.626613	7.695381	7.193775	7.962378
SYNJ1	6.283373	6.491447	6.279553	6.302455	6.276339	6.376409	6.490843	6.36164	6.263449	6.12118
SYNJ2	8.46949	7.512614	7.564419	7.499918	7.432592	9.008064	7.854881	7.468107	8.274701	7.66402
SYNJ2BP	8.849611	9.215228	8.492253	9.424854	8.167492	9.477405	9.003776	8.803637	8.372747	8.60453
SYNM	7.827681	9.223046	7.399611	7.199446	7.337486	7.943307	7.059459	7.794451	7.68909	7.003507
SYNPO	7.834401	7.087622	8.096884	7.460883	8.134643	8.969669	8.095911	7.238349	7.722074	7.830708
SYNPO2	7.066615	6.738885	7.235318	7.424429	10.85361	6.291333	7.650307	6.791749	8.415206	7.138352
SYNPO2L	6.832651	6.708819	6.759249	6.578389	6.869782	6.57334	6.740096	6.600435	6.675361	6.703911
SYNRG	8.839932	8.929784	8.227957	9.24207	8.612314	8.568038	9.061767	8.87311	8.654737	8.411618
SYPL1	10.205069	10.474642	10.355464	10.17641	9.6679	10.915865	11.067844	10.698566	9.969482	11.024448
SYS1	8.214249	7.793612	8.728759	8.630359	8.486971	8.774937	8.238059	8.085151	8.443294	7.954027
SYT1	7.524707	8.640662	6.880246	7.77581	6.339759	7.380629	7.732975	6.793988	7.40723	7.542305
SYT11	6.948159	6.781403	7.070954	7.669377	7.177721	6.713724	6.793063	6.867983	6.880218	7.070254
SYT12	6.995541	7.032627	6.893725	7.05632	7.1538	6.904095	7.073837	7.057582	7.109832	7.004713
SYT13	6.522221	6.561554	6.622566	6.875764	6.517899	7.103654	6.613049	6.43234	6.667644	6.685049
SYT15	8.021165	7.909566	8.010646	7.924405	8.354042	8.043419	7.9349	7.977537	8.074909	7.959811
SYT17	8.15667	7.273086	7.4389	7.569188	7.774127	6.770135	7.205209	6.741993	6.855027	8.217278
SYT5	6.219409	6.268126	6.321624	6.350692	6.36995	6.309659	6.308382	6.270099	6.42184	6.24963
SYT7	7.003682	6.638143	6.947665	6.662009	7.0221	6.96045	6.700233	6.726374	6.983163	6.630656
SYT9	6.359123	6.452397	6.423071	6.485159	6.438547	6.454656	6.560788	6.699906	6.513188	6.420077
SYTL2	8.871724	7.908097	8.558745	8.092121	8.768968	7.935174	8.357122	7.838309	8.179698	9.397649
SYTL3	7.494273	7.147679	8.095172	7.483685	7.940391	7.118244	7.363566	7.349111	7.646052	6.93502
SYTL4	7.867061	7.169025	7.720607	7.024639	7.417526	7.820346	7.168486	7.239421	7.526813	7.657983
SYTL5	7.933528	7.852869	6.766618	6.314973	6.072122	6.22693	6.39148	6.480056	6.22024	6.509267
SYVN1	7.833862	7.319937	7.475531	8.05211	8.354996	7.948226	7.908226	7.815891	7.805474	7.190361
SZRD1	8.328833	8.251535	8.678209	8.472404	8.014426	8.446632	8.232502	8.458629	8.691052	8.092927
SZT2	6.515078	6.152739	6.346203	6.410052	6.574079	6.247129	6.432614	6.324708	6.662269	6.257094
TAB1	6.852526	6.975194	6.961403	6.753158	6.775145	6.721359	6.683069	6.804233	7.050684	6.786453
TAB3	8.532495	9.032149	8.870271	9.004406	8.200436	9.754628	8.644102	9.130317	8.900572	8.534619
TACC1	9.194812	9.744535	9.270579	10.043032	10.745057	9.002479	10.425757	10.263745	10.677281	10.067227
TACC2	8.846046	9.787813	9.123187	8.608776	8.808215	9.028639	9.526655	9.471858	7.97365	9.89754
TACO1	7.388215	8.262232	7.950197	8.121063	7.498644	8.736248	7.945119	8.096412	8.873945	7.758226
TACR1	6.517582	6.508075	6.549045	6.526207	6.575816	6.604985	6.570808	6.62355	6.459279	6.550067
TACSTD2	13.385936	12.837339	12.571174	8.50183	10.654812	13.132319	13.375522	13.077505	7.985692	11.807209
TADA1	7.802798	8.834469	7.815504	8.540946	7.259437	8.018757	8.545199	9.274901	7.8726	7.88982
TADA2A	7.078614	7.989811	7.146001	7.340711	7.100011	7.066693	7.3389	7.107805	7.051359	7.396191
TADA2B	7.433646	8.026679	7.869701	8.003762	7.603009	7.473039	7.772062	7.79935	7.957328	7.523553
TADA3	7.180391	7.47252	7.283632	7.785219	7.332956	7.181454	7.536547	7.210573	7.980493	6.931784
TAF1	8.704839	9.246461	8.267258	8.826265	8.481536	9.04282	8.433056	8.987045	8.469183	8.622454
TAF10	9.944595	9.395703	10.437486	10.158089	9.849807	10.052395	10.097211	9.834737	9.780288	9.894347
TAF11	9.021335	9.097834	7.835648	9.197297	8.768433	9.471234	9.002602	9.143829	8.492301	8.977315
TAF15	9.032222	8.906116	8.587338	8.767071	8.984143	8.602885	8.918992	9.068336	8.775879	9.166109
TAF1B	8.369508	8.382249	8.234834	8.250636	8.106736	7.724602	8.030725	8.481264	7.346773	8.417534
TAF1C	7.981661	7.672672	7.508192	7.975546	7.208146	7.947518	7.817789	7.935852	7.906856	7.399571
TAF1D	9.932506	10.012634	9.651784	11.017413	9.880176	10.550514	10.71202	10.3429	10.931137	10.32696
TAF2	9.106287	10.241978	9.189368	9.699272	8.768808	9.944743	9.603468	9.976692	8.940575	9.448039
TAF3	7.28756	7.463899	7.135246	7.679646	7.479511	7.549165	7.68911	7.491765	7.562512	7.280787
TAF4B	7.371912	8.222003	7.896757	8.058849	8.045812	7.621251	8.363618	8.526239	8.695736	7.933341
TAF5	7.213829	8.165254	7.597302	7.960093	7.244965	8.436937	7.624123	8.031581	8.130283	7.880064
TAF5L	8.27823	7.885182	8.645961	8.014385	7.939405	8.130334	8.095776	8.071287	8.100186	8.278656
TAF6L	6.656095	6.703252	6.718324	6.762202	6.694124	6.989836	6.900685	6.672765	6.772316	6.653031
TAF7L	6.331603	6.218701	6.252283	6.062195	6.166231	6.234694	6.182139	6.116903	6.512501	6.174842
TAF8	7.032719	6.902696	6.882244	7.006472	6.900104	7.635447	6.933097	6.662439	6.842346	7.002171
TAF9	9.38008	9.391426	9.773894	10.497757	9.569402	10.967254	10.370039	10.224884	9.3978	8.934217
TAF9B	7.780852	9.178142	7.649049	7.685811	7.969136	8.23905	7.331077	7.995006	8.723904	7.85954
TAGAP	7.097426	7.044704	8.350163	8.881579	9.112622	7.905928	8.224553	7.385353	7.267171	6.821318
TAGLN	10.49596	8.921069	9.339493	8.978652	10.60085	8.012806	8.854482	8.763999	10.50405	9.983562
TAGLN2	12.112786	11.900901	12.295328	9.97961	11.464296	12.536254	11.444677	11.83799	12.866937	11.477609
TAL1	7.086471	6.844622	7.039676	7.157948	7.231739	6.933155	7.044742	6.85094	7.104474	6.96814
TAL2	6.68843	6.628826	6.658704	6.644534	6.859217	6.57489	6.681804	6.593717	6.65722	6.699235
TAMM41	6.933966	6.793282	7.061425	7.443811	7.234017	7.400623	7.450399	7.362726	7.276813	6.968619
TANC1	9.450889	9.897878	8.246632	8.815665	9.352893	9.840098	9.903705	10.215132	9.280164	9.538003
TANC2	8.238321	8.776564	8.408793	8.347383	7.908862	9.858049	8.439646	8.42611	9.120266	8.57595
TANK	9.666082	9.519081	8.111642	9.582421	9.762157	9.623072	9.532932	9.47591	9.082789	9.092292
TAOK1	9.987517	10.711068	9.80787	10.851932	9.957044	10.18026	10.698597	10.388119	10.158077	10.54843
TAOK2	7.016754	6.79652	7.206515	6.929291	6.748036	6.928379	6.854606	6.916141	7.092516	6.996521
TAOK3	9.279744	8.261587	9.056815	8.900761	8.985294	8.948559	8.447707	8.406204	8.405324	8.515385
TAP2	8.557087	8.050636	8.248463	9.179985	8.770986	10.063061	8.836797	9.604351	8.565188	8.014614
TAPBP	9.955995	8.038337	9.596072	9.648842	9.59335	10.395674	9.51218	8.955428	9.715493	9.068573
TAPBPL	7.867013	7.106308	7.841857	8.232625	8.425849	8.434081	8.743218	7.856663	8.59454	7.671591
TAPT1	7.748703	9.024479	7.788981	8.752592	7.709303	7.845506	7.744054	8.225717	8.130871	7.675472
TARDBP	9.864475	10.421656	10.209825	10.591171	9.278729	10.754257	10.369767	10.462599	10.53168	9.635666
TARS	9.391754	11.413861	9.723582	10.203172	9.633211	11.25853	10.43336	10.457028	10.604682	10.172483
TARSL2	7.519559	7.22172	7.365033	7.66232	7.530075	8.314312	7.797055	7.591636	7.875264	7.599907
TAS1R1	6.694645	6.551241	6.767553	6.523149	6.572113	6.654942	6.640505	6.826832	6.599192	6.622405
TAS2R14	6.559585	6.733805	6.40739	6.491669	6.61604	6.421474	6.497968	6.309107	6.428961	6.344004
TAS2R45	6.838682	6.56227	6.773305	6.69056	6.744732	6.816369	6.791857	6.669634	6.700065	6.871754
TASP1	7.982083	8.399252	8.217821	8.25059	7.472746	8.670229	8.385465	8.292863	7.48782	7.9601
TAT	6.395953	6.36162	6.533403	6.387012	6.738232	6.478102	6.411603	6.308741	6.480558	6.567612
TATDN2	8.215708	8.895123	8.54996	9.018217	8.544523	8.573231	9.108958	8.855467	9.20389	8.347338
TATDN3	7.561265	8.144191	6.933629	8.414869	7.682714	7.431099	8.281377	7.873951	7.277892	7.327503
TAX1BP1	10.72223	11.159204	9.91468	10.69564	10.177671	12.038569	10.67314	10.891702	10.323979	11.289717
TAX1BP3	11.115761	11.115554	11.488072	10.415848	10.355856	11.588691	10.614047	11.299841	11.171675	11.137785
TAZ	8.099165	8.041303	8.196716	8.021727	8.019772	7.726994	8.13984	8.099999	8.635647	8.01237
TBC1D1	7.560803	9.121088	8.567501	8.429629	7.57862	7.929091	8.123618	7.798748	8.630915	7.380804
TBC1D10A	8.522652	7.949377	9.413595	7.958697	8.60209	8.451304	8.181444	8.143109	8.817635	9.073113
TBC1D12	7.302235	7.4717	7.317741	8.06571	7.34839	7.236879	7.473366	7.702121	7.331125	7.551934
TBC1D13	7.786092	8.096706	7.767303	7.694637	7.659555	8.697504	7.657421	7.747736	7.95805	7.977103
TBC1D15	8.90377	9.260857	8.426041	9.107133	8.823913	9.614338	8.554244	9.232581	9.351669	8.732106
TBC1D16	7.700871	6.999204	8.240126	7.545936	7.41092	8.557971	7.251663	7.308087	7.525908	8.133846
TBC1D20	7.872256	8.533954	7.64685	8.326012	7.913835	8.290976	8.129377	8.490558	7.591738	8.191795
TBC1D22A	8.941564	8.740691	9.010856	9.082184	8.802696	9.690036	9.272963	9.693005	8.963644	9.010706
TBC1D22B	7.601765	7.284111	7.655574	7.418796	7.572014	7.649128	7.523146	7.530276	7.792476	7.55599
TBC1D24	7.742954	7.381177	7.678129	7.818029	8.090008	8.703742	7.577084	7.831062	7.94625	7.698565
TBC1D25	7.498748	7.216279	7.687552	7.169713	7.487686	7.145688	7.322693	7.285428	8.162728	7.544709
TBC1D2B	8.708188	8.955986	8.906331	9.158355	9.012241	9.222756	8.887546	8.82696	9.252722	9.063739
TBC1D30	6.744564	7.369931	6.657359	7.036642	6.933765	6.716908	6.950556	6.955577	7.82506	6.474552
TBC1D4	7.41075	9.278815	7.677384	8.588674	8.24533	8.226641	8.397083	8.544585	8.554987	7.999728
TBC1D5	8.258957	9.138509	8.746046	9.625205	8.726033	8.50978	9.076093	8.910551	8.878193	8.405618
TBC1D7	8.44769	8.539627	8.676959	8.247417	7.379477	9.416571	7.462788	8.880868	8.510236	8.251288
TBC1D8	8.379913	9.102442	7.958523	7.649017	8.186528	8.878132	8.710696	8.106356	8.597864	7.765181
TBC1D8B	7.559571	7.846699	6.78141	7.278907	7.048643	6.704275	7.124042	7.31826	7.361232	7.817975
TBC1D9	8.209506	9.722583	9.282429	9.539789	9.566521	9.586678	10.578899	9.321781	9.494308	9.501636
TBC1D9B	8.531622	8.557624	8.588736	8.700547	8.471412	8.249568	8.626187	8.564975	8.735155	8.649225
